recordid,name,cwid
001Pn000010gWhKIAU,Grand Rapids City Hall,20333
001Pn000010gX0gIAE,Veris Industries,20218
001Pn000010gX2IIAU,Thierica de Mexico,19945
001Pn000010gXThIAM,CareLinc,20992
001Pn000010gXWyIAM,JP Morgan Chase,20060
001Pn000010gXYaIAM,Edward Equipment Co Inc,20090
001Pn000010gXiEIAU,University of Michigan,20279
001Pn000010gXiFIAU,Spirit of Life Lutheran Church,19904
001Pn000010gXjqIAE,Accident Fund Insurance Company of America,20428
001Pn000010gXlTIAU,System Air,20180
001Pn000010gXyOIAU,Connect-Air,20071
001Pn000010gYEUIA2,Medilodge Group Inc,20235
001Pn000010gYEVIA2,Grand Rapids Label Co.,19610
001Pn000010gYcfIAE,Goyette Mechanical,20953
001Pn000010gYeJIAU,Mercantile Bank Corporation,20250
001Pn000010gYftIAE,Boyne City Public Schools,20949
001Pn000010gZ45IAE,Armada Technologies,20932
001Pn000010gZ5jIAE,Joseph Talbot,20181
001Pn000010gZCBIA2,Lenco Painting Company,20128
001Pn000010gZKDIA2,Ingham County,20910
001Pn000010gZVXIA2,Battle Creek Dispensary,20400
001Pn000010gZVZIA2,St John the Baptist,19916
001Pn000010gZbyIAE,Gerald R Ford Intl. Airport,20281
001Pn000010gZtiIAE,Lewis Cass Intermediate School District,20284
001Pn000010gaBUIAY,Zeeland Township Fire Dept,20023
001Pn000010gaLBIAY,Franklin Holwerda Co,19560
001Pn000010gaMkIAI,Thrun Law Firm_501 Bldg,19949
001Pn000010gaZdIAI,Soo Motors,20836
001Pn000010gaZhIAI,Mercy Health Physician Partners,20253
001Pn000010gaoCIAQ,Grand Rapids Wellness,20603
001Pn000010gbFbIAI,"Tradesmen International, LLC",20185
001Pn000010gblqIAA,"*FMC Technologies, Inc.",20100
001Pn000010gbxAIAQ,Yanfeng North America YFAI NA,20020
001Pn000010gcMwIAI,Kinross Veterinary Center,20559
001Pn000010gcWcIAI,TAB Bid,20310
001Pn000010gdCYIAY,Ada Township,20231
001Pn000010gdPYIAY,Process Engineering & Equipment Co,20150
001Pn000010gdhEIAQ,Windemuller Electric Inc,20194
001Pn000010gdioIAA,Village of Berrien Springs,19986
001Pn000010gdxJIAQ,"Berger & King, INC",20684
001Pn000010ge0bIAA,St John Paul II Catholic Acad,19917
001Pn000010geIKIAY,Quality Air Heating & Cooling,19844
001Pn000010gfMRIAY,Lake Orion Public Schools,20537
001Pn000010gfPeIAI,VanBuren ISD,19975
001Pn000010gfeHIAQ,Allendale Public Schools,20306
001Pn000010gfpSIAQ,Bank of America ATM,20317
001Pn000010gg3yIAA,White Cloud Public School Dist,20001
001Pn000010ggIXIAY,Coldwater Community Schools,20321
001Pn000010ggQYIAY,Michigan Temperature Supply,20137
001Pn000010ggX0IAI,Lamphear Service Company Inc.,19701
001Pn000010ggqMIAQ,"Town and Country Electric, Inc",20184
001Pn000010gh6UIAQ,Watermark Properties,20316
001Pn000010ghWIIAY,Kalamazoo Public Schools,20320
001Pn000010ghhaIAA,St Gobain Performance Plastics,19912
001Pn000010ghmPIAQ,Grand Rapids Housing Commission,20487
001Pn000010ghzLIAQ,Merit Mechanical Inc,19753
001Pn000010gi92IAA,Mike Tarsney,19933
001Pn000010giLtIAI,West Branch Rose City Area Schools,20452
001Pn000010giVaIAI,"TC Life Safety, Inc.",20219
001Pn000010ginKIAQ,Otsego County Library,20298
001Pn000010gjJaIAI,Limbach Company LLC,20302
001Pn000010gjMpIAI,"Contract Electric, Inc.",20073
001Pn000010gjrSIAQ,Powerhouse Control Systems LLC,20154
001Pn000010gkHFIAY,84th Street Pub & Grille,20337
001Pn000010gkkIIAQ,Triangle Associates Inc,20299
001Pn000010gkluIAA,Johnstone Supply,20120
001Pn000010gksNIAQ,Carrier Commercial Service,20062
001Pn000010gkvZIAQ,Hospice Foundation,20319
001Pn000010gkyoIAA,Ottawa County,20244
001Pn000010gl6sIAA,South University-South LLC,19897
001Pn000010glA5IAI,Commissioning Bid,20311
001Pn000010glLNIAY,Howmet Aerospace,20307
001Pn000010glhxIAA,Sekisui Voltek LLC,20288
001Pn000010gm2vIAA,MSBO,20275
001Pn000010gm7lIAA,Millington Community Schools,20270
001Pn000010gmAzIAI,Alpena Public Schools,20264
001Pn000010gmHRIAY,Saugatuck-Douglas Library,20259
001Pn000010gmirIAA,Three Rivers Public Library,20247
001Pn000010gmpJIAQ,Fleis & Vandenbrink,20240
001Pn000010gmqwIAA,William A Wilcox,20191
001Pn000010gmyzIAA,Ruby,20233
001Pn000010gn2DIAQ,Impact Church,20232
001Pn000010gnAHIAY,City of Cheboygan,20226
001Pn000010gnF7IAI,Zeeland Public Schools,20222
001Pn000010gnzwIAA,Spring Lake Public Schools,19906
001Pn000010go1WIAQ,Endress+Hauser,20093
001Pn000010go6MIAQ,Veterans Construction,19983
001Pn000010goG2IAI,Hurst Mechanical Inc.,19655
001Pn000010goHdIAI,Omega Engineering,20147
001Pn000010goceIAA,Springport Public Schools,19907
001Pn000010gouLIAQ,Johnson Controls,20119
001Pn000010gpAUIAY,Western School District,19993
001Pn000010gpGwIAI,Zeeland Vision Center,20024
001Pn000010gpK9IAI,EL Electric,20091
001Pn000010gpSDIAY,Edmore Electric Co Inc,20089
001Pn000010gpqPIAQ,City Electric Supply,20066
001Pn000010gpyTIAQ,Buist Electric Inc,20058
001Pn000010gq1hIAA,Belimo Aircontrols Inc,20050
001Pn000010gqHpIAI,All Aspects Electric Inc.,20038
001Pn000010gqZZIAY,John Casteel,20027
001Pn000010gqzNIAQ,Wharf Marina,19999
001Pn000010gqzOIAQ,Sims Heating & Cooling,19891
001Pn000010gr2bIAA,Wexford County Jail,19998
001Pn000010gr2cIAA,South Lyon Community Schools,19896
001Pn000010gr5pIAA,West Ottawa Public Schools,19996
001Pn000010gr93IAA,Westgrand Service Company,19994
001Pn000010grDtIAI,Wayland Union Schools,19991
001Pn000010grFVIAY,Warren Woods Public Schools,19990
001Pn000010grLxIAI,Walled Lake Consolidated Schools,19988
001Pn000010gsLFIAY,Townsend Hotel,19957
001Pn000010gsOTIAY,"Tooles Contracting Group, LLC",19954
001Pn000010gsY9IAI,Thierica Equipment,19946
001Pn000010gsbOIAQ,Livingston County,19711
001Pn000010gsgFIAQ,Alpena County,19469
001Pn000010gshpIAA,Texas Corners Bible Church,19941
001Pn000010gsrVIAQ,Technical Hot & Cold,19937
001Pn000010gsxxIAA,TC Mechanical Inc,19936
001Pn000010gt7eIAA,Grand Rapids Ophthalmology,19611
001Pn000010gtCTIAY,Tamarack Library,19931
001Pn000010gtFhIAI,TAC Manufacturing,19930
001Pn000010gtKXIAY,Swaney Sales,19929
001Pn000010gtSbIAI,St. Peter Lutheran Church,19923
001Pn000010gtZ3IAI,St. Joseph Catholic Church,19919
001Pn000010gtdtIAA,St Joseph/Maud Preston Palensk,19914
001Pn000010gth7IAA,St Ignatius Catholic Schools,19913
001Pn000010gtijIAA,Stephenson Area Public Schools,19911
001Pn000010gtnZIAQ,Ray & Linda Staley,19908
001Pn000010gu3iIAA,South Haven Public Schools,19895
001Pn000010guIEIAY,Pleune Service Company Inc.,19829
001Pn000010gutKIAQ,Grand Rapids Ellington Academy,19605
001Pn000010gwdPIAQ,Henry Ford Allegiance Health,19630
001Pn000010gwzzIAA,DHE Plumbing & Mechanical,19494
001Pn000010gy47IAA,East Lansing Public Schools,19512
001Pn000010h0InIAI,Hart Public Library,19624
001Pn000010h7H3IAI,AirTech Equipment Inc.,19321
001Pn000010nYL8IAM,DELETED - Progressive AE,20156
001Pn000010na56IAA,"DELETED - Pressures & Pipe, Inc./ ANDY EGAN",19834
001Pn000010nbHIIAY,DELETED - Michigan Air Prod---DO NOT USE,20138
001Pn000010ncgSIAQ,DELETED - Muskegon Airport,21961
001Pn000010ncgTIAQ,DELETED - Lazydays Service Center,21561
001Pn000010ndXdIAI,DELETED - Litens,21798
001Pn000010neKOIAY,DELETED - Livonia Public Schools,19714
001Pn000010nfWOIAY,DELETED - River City Mechanical,20160
001Pn000010nfXpIAI,DELETED - Weinkauf Plumbing & Heating,20192
001Pn000010nfpbIAA,DELETED - Black Rock S.S.M.,22088
001Pn000010nfpcIAA,DELETED - Camping World of Birch Run,20970
001Pn000010ngIxIAI,DELETED - Kent City Elementary,20623
001Pn000010nhBSIAY,DELETED - Spectrum Health Continuing Care,19899
001Pn000010nhZaIAI,DELETED - VCA-Clinton Township,21918
001Pn000010nhpkIAA,DELETED - Mall City Mechanical,20241
001Pn000010niPLIAY,DELETED - Paul Bengel Mechanical,19816
001Pn000010niVnIAI,DELETED - Spectrum Health Big Rapids,20801
001Pn000010nikDIAQ,"DELETED - Jayde Farms, LLC",21138
001Pn000010nj6qIAA,DELETED - Jeff Jones,20117
001Pn000010njtDIAQ,DELETED - Product Type,20203
001Pn000010nk66IAA,DELETED - PNATC,21245
001Pn000010nkAvIAI,DELETED - Price Attribute,20210
001Pn000010nkAwIAI,DELETED - Owen Werth,20149
001Pn000010nkVqIAI,"DELETED - Robert Dietrick Co, Inc",20161
001Pn000010nkpEIAQ,DELETED - Muskegon Surgery Center,21054
001Pn000010nlAAIAY,DELETED - Three Rivers Corporation,21151
001Pn000010nljjIAA,DELETED - Davis Ellis Academy,20633
001Pn000010nmKsIAI,DELETED - Holton Schools,20439
001Pn000010nmSsIAI,DELETED - Van Haren Electric Inc.,22111
001Pn000010nmStIAI,DELETED - Goodwill Inn of Northern MI - Traverse City,20616
001Pn000010nmXkIAI,DELETED - Shack,20726
001Pn000010nmXlIAI,DELETED - Unit Cost,20208
001Pn000010nn5YIAQ,DELETED - Nicolet Bank S.S.M.,21321
001Pn000010nn8lIAA,DELETED - Wsoule,21120
001Pn000010nnvBIAQ,DELETED - FHC,20099
001Pn000010noOBIAY,DELETED - Medi Lodge Hillman,21068
001Pn000010nopaIAA,DELETED - Northside Heating and Cooling,20635
001Pn000010npSNIAY,DELETED - Davita Muskegon,19481
001Pn000010nplhIAA,DELETED - Harbor Framz,20448
001Pn000010nq3aIAA,DELETED - Forest Dunes Golf Club,19555
001Pn000010nqPzIAI,DELETED - Merrill TG,20897
001Pn000010nqZhIAI,DELETED - Grand Haven WTP,19607
001Pn000010nrIpIAI,"DELETED - Michigan Mechanical Ventures, LLC",20767
001Pn000010nrNmIAI,DELETED - Minimum Stock Level,20209
001Pn000010nraaIAA,DELETED - Manufacturer Part Number,20213
001Pn000010nsrbIAA,DELETED - City of Wayne Library,20974
001Pn000010nsy2IAA,DELETED - Davita Apple Ave,20588
001Pn000010ntm5IAA,DELETED - Godwin Plumbing Service,20104
001Pn000010nu3mIAA,DELETED - VCA,21912
001Pn000010nuDUIAY,DELETED - Spectrum Health Downtown,19903
001Pn000010nuWrIAI,DELETED - Grand Rapids Aseptic Manufacturing,20566
001Pn000010nuwfIAA,DELETED - Vendor,20216
001Pn000010nv4jIAA,DELETED - Owen Ames & Kimball,20276
001Pn000010nv7vIAA,DELETED - Roberts Morrison,20657
001Pn000010nv7wIAA,DELETED - Vendor SKU,20214
001Pn000010nvENIAY,DELETED - Fruitport High School,20294
001Pn000010nvKpIAI,DELETED - Delta Temp Services,20702
001Pn000010nvKqIAI,DELETED - Category,20202
001Pn000010nwQdIAI,DELETED - Enlivant Senior Living,19304
001Pn000010nx1fIAA,DELETED - Scholten Fant Attorneys,21711
001Pn000010nx1gIAA,DELETED - Bel-Aire,20357
001Pn000010nx6UIAQ,DELETED - Medilodge of Wyoming,19746
001Pn000010nyNaIAI,DELETED - Mechanical Services LLC- delete,21793
001Pn000010nysBIAQ,DELETED - A.J. Miller Mechanical,21892
001Pn000010nzwKIAQ,DELETED - Westland Community Health Center,21920
001Pn000010o07bIAA,DELETED - SubCategory,20205
001Pn000010o0PKIAY,DELETED - Mercantile Bank Grand Rapids,20340
001Pn000010o0XTIAY,DELETED - Hillside Andover LLC,21736
001Pn000010o0p8IAA,DELETED - Davita Dialysis Novi,19482
001Pn000010o0qmIAA,DELETED - Niles Precision - D,21440
001Pn000010o1DLIAY,DELETED - Trinity Health - Mercy Health,20671
001Pn000010o1ExIAI,DELETED - Redwater Main,21604
001Pn000010o1N2IAI,DELETED - Gerst Funeral Home (See O'Brien Gerst),20870
001Pn000010o1RqIAI,DELETED - Lakeview Schools,20858
001Pn000010o1emIAA,DELETED - Orchid Orthopedic Chelsea,19807
001Pn000010o2hOIAQ,DELETED - Quality Air Service Inc.,20158
001Pn000010o2qwIAA,DELETED - Howell Fieldhouse,20425
001Pn000010o2uBIAQ,DELETED - Field Name,20198
001Pn000010o2voIAA,DELETED - Premier Surgical Center of Michigan,21496
001Pn000010o3a6IAA,DELETED - Triangle Construction,21972
001Pn000010o3a7IAA,DELETED - Hillman Schools,21746
001Pn000010o3a8IAA,DELETED - *Macomb Mechanical,21721
001Pn000010o3dKIAQ,DELETED - Johnson & Wood,20396
001Pn000010o3ofIAA,DELETED - St Mary's Magdalen Catholic Church (Delete),21383
001Pn000010o4ERIAY,DELETED - Midland Center for the Arts,20139
001Pn000010o4HfIAI,DELETED - The Place to Bee inc.,21001
001Pn000010o4eFIAQ,DELETED - Thierica (Taica),20824
001Pn000010o58vIAA,DELETED - Trane Commercial Systems,19958
001Pn000010o5NOIAY,DELETED - Mio Ausable Schools,19761
001Pn000010o5YgIAI,DELETED - VCA-Portage,21917
001Pn000010o5dVIAQ,DELETED - Northwest Ottawa Water Treatment Plant,22054
001Pn000010o5gjIAA,DELETED - l'anse creuse public schools,21962
001Pn000010o5gkIAA,DELETED - Zeeland Public Safety,20553
001Pn000010o5jyIAA,DELETED - Corewell Health - Old,19898
001Pn000010o5lZIAQ,DELETED - VCA Animal Hospital - Grand Rapids,21876
001Pn000010o5nBIAQ,DELETED - College for Creative Studies,21827
001Pn000010o5qQIAQ,DELETED - Mancelona Public Schools (2),20567
001Pn000010o5qRIAQ,DELETED - Goudzwaard Financial Center,19591
001Pn000010o5s1IAA,DELETED - Robert Cotton Correctional Facility,21730
001Pn000010o5wrIAA,DELETED - EATON Corporation,21715
001Pn000010o5yUIAQ,DELETED - Integrated Building Solutions,20116
001Pn000010o605IAA,DELETED - State of Michigan DNR,21630
001Pn000010o61hIAA,DELETED - Flushing Community Schools,21627
001Pn000010o61iIAA,DELETED - Fagus GreCon,20097
001Pn000010o689IAA,DELETED - Huron Valley Schools (Delete),21584
001Pn000010o68AIAQ,DELETED - Customer Description,20201
001Pn000010o69lIAA,DELETED - West Bloomfield Public Schools,21580
001Pn000010o6CzIAI,DELETED - Galco Industrial,21519
001Pn000010o6EbIAI,DELETED - Robert McGrew,21456
001Pn000010o6EcIAI,DELETED - Northside Heating Cooling and Refrigeration,20561
001Pn000010o6GDIAY,DELETED - Muskegon County Airport,21444
001Pn000010o6HpIAI,DELETED - Geagley Laboratory,21291
001Pn000010o6JRIAY,DELETED - Excela Pharma Sciences,21170
001Pn000010o6L3IAI,DELETED - Northwoods Nursing Center,21081
001Pn000010o6OHIAY,DELETED - ECM Holdings Group,21032
001Pn000010o6OIIAY,DELETED - Swaney Sales,20179
001Pn000010o6RVIAY,DELETED - Traverse Bay Area ISD,20973
001Pn000010o6T7IAI,DELETED - Muskegon WWTP,20908
001Pn000010o6UjIAI,DELETED - Westshore Heating & AC,20880
001Pn000010o6WLIAY,DELETED - Camping World of Belleville,20850
001Pn000010o6XxIAI,DELETED - Mechanical Comfort,20756
001Pn000010o6ZZIAY,DELETED - Trane Technologies,20752
001Pn000010o6bBIAQ,DELETED - Vention Medical,20711
001Pn000010o6cnIAA,DELETED - Alpena Hospital,20656
001Pn000010o6coIAA,DELETED - New Buffalo Area Schools,19301
001Pn000010o6ePIAQ,DELETED - Place to Bee,20649
001Pn000010o6g1IAA,DELETED - Jurries Residence,20636
001Pn000010o6hdIAA,DELETED - Kent City High School,20624
001Pn000010o6jFIAQ,DELETED - Magna Belleville,20581
001Pn000010o6krIAA,DELETED - Dynamic Mechanical Services,20558
001Pn000010o6mTIAQ,DELETED - Interactive Energies,20476
001Pn000010o6o5IAA,DELETED - St. Johns Public Schools,20459
001Pn000010o6phIAA,DELETED - North West Mechanical,20401
001Pn000010o6piIAA,DELETED - Product Class,20204
001Pn000010o6rJIAQ,DELETED - Spectrum Health Ludington Hospital,20318
001Pn000010o6svIAA,DELETED - Ottawa County Sheriff,20296
001Pn000010o6uXIAQ,DELETED - Pleune Service Company,20238
001Pn000010o6w9IAA,DELETED - Ferris State University,20236
001Pn000010o6xlIAA,DELETED - Riteway Heating and Plumbing,20223
001Pn000010o6zNIAQ,DELETED - Notes,20215
001Pn000010o72bIAA,DELETED - Manufacturer,20212
001Pn000010o74DIAQ,DELETED - Integration xref,20211
001Pn000010o75pIAA,DELETED - Unit Price,20207
001Pn000010o75qIAA,DELETED - Medilodge of Alpena,19745
001Pn000010o77RIAQ,DELETED - UOM,20206
001Pn000010o793IAA,DELETED - Product ID,20199
001Pn000010o7DtIAI,DELETED - Thunder Bay Electric Inc.,20183
001Pn000010o7DuIAI,DELETED - Mason Electric,20134
001Pn000010o7H7IAI,DELETED - Stuart Mechanical LLc,20178
001Pn000010o7LxIAI,DELETED - Myers Plumbing & Heating,20142
001Pn000010o7U1IAI,DELETED - Spectrum Health (WM Heart),19995
001Pn000010o7VdIAI,DELETED - Spectrum Health Reed City,19901
001Pn000010o7aTIAQ,DELETED - John E Green-EL,19670
001Pn000010o7c5IAA,DELETED - Franks Lock & Key,19562
001Pn000011EihgIAC,Black Bear Sports Group,22166
001Pn000011EpKvIAK,Grace Christian Academy,22165
001Pn000011bTefIAE,CRB,22167
